panel_id,dept,building_id,region_id,lon,lat,panel_2d_area_m2,surface_m2,tilt_degrees,azimuth_degrees,confidence,source_image,source_tile,building_link_method,region_match_method
035100777_p18,35,35195_035100777,35195_035100777_r9,-1.669763208153652,48.31342898492559,14.007,17.347,36.15,183.82,0.9839,035100777.jpg,0353_6812,stage2a_spatial,contains
035100787_p19,35,35206_035100787,35206_035100787_r6,-1.6602961983984124,48.08005972894393,21.004,21.311,9.74,2.03,0.984,035100787.jpg,0353_6786,stage2a_spatial,contains
035100812_p20,35,35234_035100812,35234_035100812_r3,-2.129956024052927,48.255139947658165,330.48,341.617,14.67,176.68,0.9915,035100812.jpg,0319_6808,stage2a_spatial,contains
035100819_p21,35,35243_035100819,35243_035100819_r1,-1.2716973229812818,48.340243571995366,9.187,11.93,39.64,97.45,0.9719,035100819.jpg,0383_6813,stage2a_spatial,contains
03510083_p22,35,35101_03510083,35101_03510083_r2,-1.394403199673286,48.20648867879239,15.08,19.761,40.26,197.02,0.9684,03510083.jpg,0373_6799,stage2a_spatial,overlap
035100872_p23,35,35309_035100872,35309_035100872_r7,-1.569429977289001,48.367413443392884,12.152,16.936,44.15,200.85,0.9752,035100872.jpg,0361_6818,stage2a_spatial,contains
035100902_p24,35,35350_035100902,35350_035100902_r2,-1.2650855006614203,48.036532258096436,1.693,1.715,9.32,273.5,0.7035,035100902.jpg,0382_6780,stage2a_spatial,contains
035100902_p25,35,35350_035100902,35350_035100902_r4,-1.2651784420600132,48.03645611551126,11.744,14.936,38.16,278.08,0.9475,035100902.jpg,0382_6780,stage2a_spatial,contains
03510093_p26,35,35114_03510093,35114_03510093_r0,-1.3172805127106704,47.87173450505794,20.456,25.467,36.56,221.97,0.9737,03510093.jpg,0377_6762,stage2a_spatial,contains
035100930_p27,35,35006_035100930,35006_035100930_r6,-1.1516210951027648,48.052337729234836,18.727,24.461,40.04,201.95,0.8424,035100930.jpg,0390_6781,stage2a_spatial,overlap
035100930_p28,35,35006_035100930,35006_035100930_r19,-1.1515951079793063,48.05230206246337,2.809,3.913,44.12,291.46,0.84,035100930.jpg,0390_6781,stage2a_spatial,overlap
035100999_p29,35,35058_035100999,35058_035100999_r1,-1.859888815410895,48.27412253269631,8.686,11.865,42.94,240.11,0.9557,035100999.jpg,0339_6809,stage2a_spatial,contains
035101019_p30,35,,,-2.0943718899164074,47.89125526485543,11.553,11.553,,,0.9713,035101019.jpg,,none,none
035101076_p31,35,35157_035101076,35157_035101076_r0,-1.0668155295653283,48.39489195596193,186.961,192.643,13.95,166.89,0.9834,035101076.jpg,0399_6819,stage2a_spatial,contains
035101098_p32,35,35181_035101098,35181_035101098_r4,-2.013259583284384,48.58322527372268,13.859,19.267,44.0,191.24,0.9459,035101098.jpg,0330_6844,stage2a_spatial,contains
035101105_p33,35,35189_035101105,35189_035101105_r4,-1.7159851155003636,48.16101885183106,14.291,20.03,44.48,186.4,0.9767,035101105.jpg,0349_6795,stage2a_spatial,contains
035101144_p34,35,35234_035101144,35234_035101144_r5,-2.130532746773513,48.2551171362686,231.709,244.221,18.42,173.51,0.9916,035101144.jpg,0319_6808,stage2a_spatial,contains
035101270_p35,35,35004_035101270,35004_035101270_r9,-1.4411909446538511,48.45909803299924,16.423,22.796,43.91,187.92,0.9787,035101270.jpg,0371_6827,stage2a_spatial,contains
035101319_p36,35,35030_035101319,35030_035101319_r0,-1.602267674319419,47.871963152888966,18.88,24.56,39.76,294.7,0.966,035101319.jpg,0356_6763,stage2a_spatial,contains
035101333_p37,35,35051_035101333,35051_035101333_r3,-1.6080371422110176,48.12640499719401,5.151,7.324,45.31,292.48,0.9525,035101333.jpg,0357_6791,stage2a_spatial,overlap
035101414_p38,35,35146_035101414,35146_035101414_r1,-1.8275122499862082,48.25504527968984,5.148,6.282,34.97,0.87,0.9682,035101414.jpg,0341_6806,stage2a_spatial,overlap
035101452_p39,35,35198_035101452,35198_035101452_r7,-1.3604347357326116,48.02792092661563,1.983,2.086,18.11,349.6,0.6887,035101452.jpg,0375_6779,stage2a_spatial,contains
035101452_p40,35,35198_035101452,35198_035101452_r2,-1.3603553037532468,48.027879430762624,56.635,58.625,14.97,171.59,0.9118,035101452.jpg,0375_6779,stage2a_spatial,contains
035101521_p41,35,35283_035101521,35283_035101521_r4,-1.3594362666759872,48.118701585303484,15.193,21.315,44.54,188.41,0.979,035101521.jpg,0375_6789,stage2a_spatial,overlap
035101542_p42,35,35310_035101542,35310_035101542_r0,-1.3126818369141624,48.36300024522206,17.0,21.779,38.69,197.15,0.97,035101542.jpg,0380_6816,stage2a_spatial,contains
035101569_p43,35,35343_035101569,35343_035101569_r4,-1.579323880907055,47.8942227308979,25.38,31.834,37.13,197.19,0.9552,035101569.jpg,0357_6765,stage2a_spatial,contains
0351016_p44,35,35320_0351016,35320_0351016_r1,-2.0452801349767387,48.17261584700525,682.483,724.191,19.54,175.51,0.9854,0351016.jpg,0325_6798,stage2a_spatial,contains
035101679_p45,35,35058_035101679,35058_035101679_r0,-1.859071876013561,48.274294435782025,10.938,15.617,45.54,241.72,0.9395,035101679.jpg,0339_6809,stage2a_spatial,contains
035101689_p46,35,35069_035101689,35069_035101689_r2,-1.5157660385821834,48.035795650670025,14.756,15.932,22.15,90.45,0.8396,035101689.jpg,0363_6781,stage2a_spatial,nearest
035101782_p47,35,35184_035101782,35184_035101782_r11,-2.050716584470411,48.20365030386312,8.735,12.797,46.95,170.09,0.9231,035101782.jpg,0325_6802,stage2a_spatial,contains
035101782_p48,35,35184_035101782,35184_035101782_r12,-2.050789368704881,48.20364008763138,9.335,12.954,43.89,172.66,0.9364,035101782.jpg,0325_6802,stage2a_spatial,contains
035101852_p49,35,35262_035101852,35262_035101852_r15,-1.4539707411390692,47.88631977273277,15.346,20.522,41.6,178.42,0.9743,035101852.jpg,0367_6764,stage2a_spatial,contains
035101898_p50,35,35321_035101898,35321_035101898_r38,-1.5875043166858949,47.9302160015512,15.201,18.719,35.7,215.75,0.9647,035101898.jpg,0357_6769,stage2a_spatial,contains
035101934_p51,35,35004_035101934,35004_035101934_r1,-1.4153657821497283,48.457448689887286,13.076,18.042,43.55,188.35,0.9763,035101934.jpg,0373_6827,stage2a_spatial,overlap
035101997_p52,35,35031_035101997,35031_035101997_r12,-1.421318155578707,48.215704923227534,17.14,26.017,48.79,191.55,0.9647,035101997.jpg,0371_6800,stage2a_spatial,contains
035102035_p53,35,,,-1.7147010682670798,48.605951295030145,17.349,17.349,,,0.9845,035102035.jpg,,none,none
035102069_p54,35,35118_035102069,35118_035102069_r9,-1.518385771509774,48.30145180737845,24.509,24.523,1.96,34.02,0.9652,035102069.jpg,0365_6810,stage2a_spatial,contains
035102069_p55,35,35118_035102069,35118_035102069_r9,-1.518308077354855,48.301435647990566,11.923,11.93,1.96,34.02,0.8983,035102069.jpg,0365_6810,stage2a_spatial,contains
035102069_p56,35,35118_035102069,35118_035102069_r9,-1.5184302227483342,48.30141808540432,1.457,1.458,1.96,34.02,0.7384,035102069.jpg,0365_6810,stage2a_spatial,contains
035102069_p57,35,35118_035102069,35118_035102069_r7,-1.5184496167498722,48.301340399361045,56.039,56.066,1.77,119.15,0.9698,035102069.jpg,0365_6810,stage2a_spatial,contains
035102111_p58,35,35170_035102111,35170_035102111_r4,-1.2628537928613182,48.25004367465618,9.217,11.43,36.26,41.74,0.9099,035102111.jpg,0383_6803,stage2a_spatial,contains
035102111_p59,35,35170_035102111,35170_035102111_r0,-1.26290033880887,48.250038010153055,3.986,4.085,12.68,42.14,0.8886,035102111.jpg,0383_6803,stage2a_spatial,nearest
035102111_p60,35,35170_035102111,35170_035102111_r27,-1.262680929777696,48.24993676323426,48.989,68.299,44.17,41.81,0.9615,035102111.jpg,0383_6803,stage2a_spatial,contains
035102167_p61,35,35234_035102167,35234_035102167_r1,-2.145361870184041,48.25651495232601,130.013,133.062,12.29,173.93,0.9796,035102167.jpg,0318_6808,stage2a_spatial,contains
035102167_p62,35,35234_035102167,35234_035102167_r2,-2.145293293866927,48.25638846929931,193.201,201.436,16.44,174.78,0.9895,035102167.jpg,0318_6808,stage2a_spatial,contains
035102326_p63,35,35006_035102326,35006_035102326_r2,-1.1588465693530612,48.055756325719045,25.471,33.139,39.77,182.23,0.9764,035102326.jpg,0390_6781,stage2a_spatial,overlap
035102326_p64,35,35006_035102326,35006_035102326_r6,-1.158764440364088,48.05576036893547,7.8,9.78,37.1,179.31,0.9607,035102326.jpg,0390_6781,stage2a_spatial,overlap
035102371_p65,35,35064_035102371,35064_035102371_r0,-1.9535318736909182,47.7071127935554,19.377,19.533,7.25,351.39,0.9469,035102371.jpg,0328_6746,stage2a_spatial,overlap
035102400_p66,35,35101_035102400,35101_035102400_r4,-1.376521335202348,48.19913573396631,14.443,15.378,20.08,123.31,0.9781,035102400.jpg,0374_6798,stage2a_spatial,contains
035102409_p67,35,35110_035102409,35110_035102409_r5,-1.6422327907324634,48.321393627691336,5.885,7.525,38.55,158.26,0.9717,035102409.jpg,0356_6813,stage2a_spatial,overlap
035102418_p68,35,,,-1.8965879137985273,48.60874389796274,18.952,18.952,,,0.9668,035102418.jpg,,none,none
035102510_p69,35,35235_035102510,35235_035102510_r4,-1.2384624351141253,47.922985316292866,14.876,20.979,44.84,169.05,0.959,035102510.jpg,0383_6767,stage2a_spatial,contains
035102615_p70,35,35217_035102615,35217_035102615_r2,-1.0338493322756823,48.03165629929703,22.659,29.618,40.09,248.0,0.9006,035102615.jpg,0399_6778,stage2a_spatial,contains
035102632_p71,35,35004_035102632,35004_035102632_r4,-1.4148048819847987,48.450797347597074,16.96,24.433,46.04,155.35,0.9641,035102632.jpg,0373_6826,stage2a_spatial,overlap
035102713_p72,35,35064_035102713,35064_035102713_r1,-1.953594228747885,47.70669971320447,6.941,7.192,15.18,81.22,0.9715,035102713.jpg,0328_6746,stage2a_spatial,contains
035102821_p73,35,35192_035102821,35192_035102821_r1,-1.22118318219898,48.241646576598335,40.602,42.172,15.68,232.64,0.9454,035102821.jpg,0386_6802,stage2a_spatial,contains
035102845_p74,35,,,-1.5631029136723165,48.53342205082832,5.349,5.349,,,0.9601,035102845.jpg,,none,none
035102850_p75,35,35227_035102850,35227_035102850_r4,-1.923718106127825,48.18659414725616,30.586,42.548,44.04,182.3,0.9751,035102850.jpg,0334_6799,stage2a_spatial,contains
035102967_p76,35,35033_035102967,35033_035102967_r1,-1.7505215465180026,47.929342758611625,18.255,25.722,44.79,215.65,0.9712,035102967.jpg,0345_6770,stage2a_spatial,contains
035103058_p77,35,35061_035103058,35061_035103058_r14,-1.0778693834588025,48.14945212927666,30.796,38.013,35.89,148.41,0.9559,035103058.jpg,0396_6792,stage2a_spatial,contains
035103064_p78,35,35067_035103064,35067_035103064_r19,-1.5797419740503962,48.224384276625265,9.465,11.926,37.47,204.24,0.9512,035103064.jpg,0360_6802,stage2a_spatial,contains
035103064_p79,35,35067_035103064,35067_035103064_r19,-1.5796520770431055,48.22435868480199,5.646,7.114,37.47,204.24,0.9006,035103064.jpg,0360_6802,stage2a_spatial,contains
035103066_p80,35,35069_035103066,35069_035103066_r7,-1.5208331545060105,48.03625317851925,28.967,38.458,41.13,189.61,0.9824,035103066.jpg,0363_6781,stage2a_spatial,overlap
035103091_p81,35,35103_035103091,35103_035103091_r1,-1.2275775204091728,47.82946508394154,14.361,16.061,26.6,352.38,0.9668,035103091.jpg,0383_6757,stage2a_spatial,nearest
035103173_p82,35,35197_035103173,35197_035103173_r2,-1.616603355507154,48.22998382961813,13.713,19.475,45.24,210.64,0.9615,035103173.jpg,0357_6803,stage2a_spatial,contains
035103280_p83,35,35324_035103280,35324_035103280_r1,-1.1659430338215908,48.331946019967475,2.346,3.301,44.69,163.88,0.7911,035103280.jpg,0391_6812,stage2a_spatial,contains
035103280_p84,35,35324_035103280,35324_035103280_r1,-1.1660067262892115,48.33192022554047,11.628,16.356,44.69,163.88,0.9383,035103280.jpg,0391_6812,stage2a_spatial,overlap
035103382_p85,35,35039_035103382,35039_035103382_r2,-1.502300723287933,48.109016832805494,15.469,21.54,44.1,179.98,0.9784,035103382.jpg,0365_6789,stage2a_spatial,contains
03510340_p86,35,35004_03510340,35004_03510340_r12,-1.477671751816656,48.47821880451772,13.331,21.662,52.02,194.07,0.9392,03510340.jpg,0369_6830,stage2a_spatial,overlap
035103433_p87,35,35102_035103433,35102_035103433_r4,-1.2487350737343084,47.893742584503116,3.944,4.158,18.49,185.58,0.9087,035103433.jpg,0382_6764,stage2a_spatial,contains
035103433_p88,35,35102_035103433,35102_035103433_r9,-1.2486116170826438,47.89371226609336,14.567,17.021,31.15,187.53,0.9781,035103433.jpg,0382_6764,stage2a_spatial,contains
035103461_p89,35,35135_035103461,35135_035103461_r0,-1.9517670216925616,48.255928655662416,14.991,15.062,5.58,195.65,0.9832,035103461.jpg,0332_6807,stage2a_spatial,contains
035103487_p90,35,35166_035103487,35166_035103487_r2,-1.343863098517395,48.14202316409532,24.605,34.206,44.0,176.35,0.9816,035103487.jpg,0377_6792,stage2a_spatial,contains
035103524_p91,35,35206_035103524,35206_035103524_r0,-1.6618459251411632,48.08185576690074,34.366,34.437,3.68,114.42,0.9655,035103524.jpg,0353_6786,stage2a_spatial,overlap
035103567_p92,35,35257_035103567,35257_035103567_r1,-1.3708714421849644,48.41090408562522,9.448,12.34,40.03,217.58,0.9587,035103567.jpg,0376_6822,stage2a_spatial,overlap
035103569_p93,35,,,-1.6752523522996743,48.569076806748456,18.649,18.649,,,0.9776,035103569.jpg,,none,none
035103569_p94,35,,,-1.6752169596232838,48.56904922039468,10.34,10.34,,,0.9665,035103569.jpg,,none,none
035103622_p95,35,35322_035103622,35322_035103622_r14,-1.6082660675859,47.89823954387411,7.162,9.869,43.47,285.35,0.9495,035103622.jpg,0355_6766,stage2a_spatial,contains
035103624_p96,35,35327_035103624,35327_035103624_r1,-1.4505702000846454,48.09670573163124,21.288,21.568,9.25,186.1,0.9767,035103624.jpg,0368_6787,stage2a_spatial,contains
035103633_p97,35,35336_035103633,35336_035103633_r6,-1.4119265465019826,48.34868904860896,10.638,16.115,48.69,194.03,0.9815,035103633.jpg,0373_6815,stage2a_spatial,contains
035103797_p98,35,35127_035103797,35127_035103797_r4,-1.858916135432145,47.9189135575046,14.841,20.843,44.6,171.39,0.9735,035103797.jpg,0337_6769,stage2a_spatial,contains
03510380_p99,35,35032_03510380,35032_03510380_r20,-1.6170623523756358,47.992435643011355,13.213,17.686,41.66,214.51,0.9665,03510380.jpg,0355_6776,stage2a_spatial,overlap
035103835_p100,35,35177_035103835,35177_035103835_r5,-1.7578183475567872,48.19808619003952,166.743,182.395,23.91,167.82,0.9902,035103835.jpg,0346_6800,stage2a_spatial,overlap
035103930_p101,35,35283_035103930,35283_035103930_r9,-1.3607084745236964,48.118382355177715,17.771,25.883,46.64,182.31,0.9859,035103930.jpg,0375_6789,stage2a_spatial,contains
035103960_p102,35,35320_035103960,35320_035103960_r5,-2.026432627670769,48.15925716796939,16.553,19.618,32.46,183.09,0.9734,035103960.jpg,0326_6797,stage2a_spatial,contains
035103997_p103,35,35004_035103997,35004_035103997_r4,-1.4298218475376065,48.44399639691781,10.157,14.275,44.64,174.74,0.9794,035103997.jpg,0372_6826,stage2a_spatial,contains
035104083_p104,35,,,-2.0500841191346697,47.89902777620481,21.235,21.235,,,0.9742,035104083.jpg,,none,none
035104102_p105,35,35067_035104102,35067_035104102_r10,-1.5794918680149068,48.22406744417289,10.674,16.527,49.77,208.77,0.9723,035104102.jpg,0360_6802,stage2a_spatial,contains
03510418_p106,35,35076_03510418,35076_03510418_r17,-1.7902861515469781,48.055695136469076,21.802,32.845,48.41,217.56,0.9427,03510418.jpg,0343_6784,stage2a_spatial,overlap
035104217_p107,35,35214_035104217,35214_035104217_r1,-1.2001026223175246,48.27396765062883,8.049,10.452,39.64,254.31,0.9403,035104217.jpg,0388_6806,stage2a_spatial,contains
035104370_p108,35,35006_035104370,35006_035104370_r4,-1.1577944001475646,48.05546441815841,27.964,38.494,43.41,176.89,0.9792,035104370.jpg,0390_6781,stage2a_spatial,contains
035104418_p109,35,35040_035104418,35040_035104418_r8,-1.8982648690809338,48.14680724581856,5.226,7.296,44.25,191.05,0.9459,035104418.jpg,0335_6795,stage2a_spatial,contains
035104484_p110,35,35127_035104484,35127_035104484_r14,-1.8585424188456217,47.919249809136765,14.556,20.988,46.09,174.36,0.9689,035104484.jpg,0337_6769,stage2a_spatial,contains
035104516_p111,35,35164_035104516,35164_035104516_r1,-1.6014796637900335,48.39952095495693,22.624,28.486,37.42,196.75,0.9733,035104516.jpg,0359_6821,stage2a_spatial,contains
035104747_p112,35,35015_035104747,35015_035104747_r10,-1.2087096256888419,48.18552210409119,17.107,24.416,45.52,177.62,0.9746,035104747.jpg,0387_6796,stage2a_spatial,overlap
035104846_p113,35,35138_035104846,35138_035104846_r1,-1.1473164564139886,48.37162450395713,7.223,11.191,49.8,181.29,0.9197,035104846.jpg,0393_6816,stage2a_spatial,contains
035104997_p114,35,35324_035104997,35324_035104997_r0,-1.1630585095233037,48.331515185102916,734.809,750.103,11.59,147.2,0.9798,035104997.jpg,0391_6812,stage2a_spatial,contains
035104998_p115,35,35326_035104998,35326_035104998_r10,-1.5351925011570287,48.33963216819159,26.124,35.131,41.96,27.35,0.9133,035104998.jpg,0364_6815,stage2a_spatial,nearest
035104998_p116,35,35326_035104998,35326_035104998_r13,-1.5348495711060417,48.339530240416366,7.584,9.99,40.61,205.54,0.8135,035104998.jpg,0364_6815,stage2a_spatial,nearest
035105013_p117,35,35342_035105013,35342_035105013_r3,-1.6969942685705093,48.42533707177277,11.394,13.546,32.74,182.88,0.8827,035105013.jpg,0352_6825,stage2a_spatial,overlap
035105069_p118,35,35004_035105069,35004_035105069_r20,-1.4317368191061695,48.433829897624825,34.036,36.262,20.18,198.38,0.9641,035105069.jpg,0372_6825,stage2a_spatial,contains
035105073_p119,35,35004_035105073,35004_035105073_r1,-1.4191291085015059,48.43290780749005,9.525,13.28,44.17,195.08,0.9632,035105073.jpg,0373_6824,stage2a_spatial,contains
035105073_p120,35,35004_035105073,35004_035105073_r1,-1.41900686560128,48.43289289789715,14.041,19.575,44.17,195.08,0.9802,035105073.jpg,0373_6824,stage2a_spatial,contains
03510515_p121,35,35187_03510515,35187_03510515_r0,-1.98767150754872,48.06344192257562,21.022,22.209,18.82,180.36,0.977,03510515.jpg,0328_6786,stage2a_spatial,contains
03510542_p122,35,35218_03510542,35218_03510542_r7,-1.6223929301269207,47.91720772784582,5.775,7.91,43.11,193.37,0.9764,03510542.jpg,0354_6768,stage2a_spatial,contains
03510542_p123,35,35218_03510542,35218_03510542_r3,-1.6223479096867783,47.917205105080086,4.154,5.339,38.92,11.88,0.9519,03510542.jpg,0354_6768,stage2a_spatial,overlap
035105428_p124,35,35017_035105428,35017_035105428_r3,-1.8898784421582608,48.31260950066862,13.402,19.744,47.25,183.81,0.9037,035105428.jpg,0337_6813,stage2a_spatial,contains
035105468_p125,35,35067_035105468,35067_035105468_r5,-1.5915311859912091,48.227006754166986,12.045,15.144,37.31,196.59,0.973,035105468.jpg,0359_6802,stage2a_spatial,contains
035105680_p126,35,35322_035105680,35322_035105680_r2,-1.609285065913648,47.89923356401565,14.409,18.856,40.17,173.26,0.9644,035105680.jpg,0355_6766,stage2a_spatial,contains
035105888_p127,35,35144_035105888,35144_035105888_r9,-1.8524542016665104,48.24336044091405,22.341,32.267,46.18,177.84,0.9004,035105888.jpg,0339_6805,stage2a_spatial,contains
035105959_p128,35,35227_035105959,35227_035105959_r2,-1.9230949014985375,48.185656542599716,20.797,25.398,35.03,280.1,0.9827,035105959.jpg,0334_6799,stage2a_spatial,contains
035106022_p129,35,35304_035106022,35304_035106022_r4,-1.4714347254282054,48.324844338182665,19.245,20.997,23.57,190.76,0.9708,035106022.jpg,0368_6813,stage2a_spatial,contains
035106114_p130,35,35004_035106114,35004_035106114_r6,-1.4462942280691213,48.43839497144684,10.419,13.507,39.52,211.95,0.9204,035106114.jpg,0371_6825,stage2a_spatial,contains
035106138_p131,35,35030_035106138,35030_035106138_r7,-1.6020371287244486,47.87233883652976,20.312,28.508,44.56,217.09,0.9575,035106138.jpg,0356_6763,stage2a_spatial,contains
035106144_p132,35,35038_035106144,35038_035106144_r2,-1.062572175170962,48.095716324301335,45.546,60.249,40.89,174.47,0.9798,035106144.jpg,0397_6786,stage2a_spatial,contains
035106144_p133,35,35038_035106144,35038_035106144_r7,-1.0627919539697015,48.09569471260354,2.696,3.907,46.36,175.84,0.7729,035106144.jpg,0397_6786,stage2a_spatial,contains
035106326_p134,35,35261_035106326,35261_035106326_r0,-1.4493567258089364,48.34537614677267,37.466,48.423,39.31,187.42,0.8949,035106326.jpg,0370_6815,stage2a_spatial,overlap
035106382_p135,35,35339_035106382,35339_035106382_r1,-1.5888863090907512,48.492163570521825,173.526,180.075,15.5,198.27,0.9815,035106382.jpg,0361_6832,stage2a_spatial,contains
035106382_p136,35,35339_035106382,35339_035106382_r2,-1.5889342369873012,48.492046054795914,198.778,200.498,7.51,198.76,0.9849,035106382.jpg,0361_6832,stage2a_spatial,contains
035106504_p137,35,35060_035106504,35060_035106504_r0,-2.0071752504598224,48.22107249826968,15.237,18.347,33.85,160.95,0.9806,035106504.jpg,0328_6803,stage2a_spatial,contains
035106623_p138,35,,,-2.1778330852506445,47.99958720211178,18.491,18.491,,,0.9715,035106623.jpg,,none,none
035106630_p139,35,35221_035106630,35221_035106630_r0,-1.7474175792072457,47.89682273269104,14.967,21.331,45.44,193.66,0.9741,035106630.jpg,0345_6766,stage2a_spatial,overlap
035106728_p140,35,35339_035106728,35339_035106728_r0,-1.5895007443905727,48.49196000327579,105.57,108.975,14.36,198.94,0.9868,035106728.jpg,0361_6832,stage2a_spatial,contains
035106738_p141,35,35355_035106738,35355_035106738_r8,-1.5013128613849862,48.36069100428555,18.138,26.096,45.97,210.92,0.9465,035106738.jpg,0366_6817,stage2a_spatial,overlap
035106806_p142,35,35008_035106806,35008_035106806_r5,-1.1760476879698831,47.96075480263635,10.044,14.254,45.2,234.69,0.9614,035106806.jpg,0388_6771,stage2a_spatial,contains
035106964_p143,35,35195_035106964,35195_035106964_r4,-1.6684244508353792,48.31408731870402,10.789,14.249,40.78,342.42,0.9381,035106964.jpg,0354_6812,stage2a_spatial,contains
035106964_p144,35,35195_035106964,35195_035106964_r26,-1.6685140031611032,48.31405863416816,10.195,13.999,43.26,163.56,0.9608,035106964.jpg,0354_6812,stage2a_spatial,contains
035106999_p145,35,35238_035106999,,-1.6813010843367941,48.11492424076193,18.115,18.115,,,0.9745,035106999.jpg,,stage2a_spatial,none
03510706_p146,35,,,-1.7896725631733335,48.52294470360751,31.86,31.86,,,0.9728,03510706.jpg,,none,none
035107077_p147,35,35339_035107077,,-1.5836414863608286,48.49249443809913,71.709,71.709,,,0.973,035107077.jpg,,stage2a_spatial,none
035107099_p148,35,35139_035107099,35139_035107099_r1,-1.7258839399631731,47.98017323358733,22.699,26.454,30.9,260.88,0.9629,035107099.jpg,0347_6775,stage2a_spatial,overlap
035107099_p149,35,35139_035107099,35139_035107099_r9,-1.72578260557316,47.980141311989435,3.94,4.539,29.78,77.51,0.8134,035107099.jpg,0347_6775,stage2a_spatial,contains
035107202_p150,35,35065_035107202,35065_035107202_r3,-1.8671728129466238,48.12766601585818,19.651,20.261,14.09,177.07,0.9792,035107202.jpg,0338_6792,stage2a_spatial,contains
035107278_p151,35,35164_035107278,35164_035107278_r1,-1.6011804025514758,48.39910579333593,12.375,18.179,47.1,8.5,0.8626,035107278.jpg,0359_6821,stage2a_spatial,overlap
03510758_p152,35,35069_03510758,35069_03510758_r8,-1.485887782324115,48.058568431283106,19.977,24.945,36.79,159.8,0.961,03510758.jpg,0365_6783,stage2a_spatial,contains
035107779_p153,35,,,-1.9239707150407401,48.590229412810565,14.777,14.777,,,0.9098,035107779.jpg,,none,none
035107888_p154,35,35081_035107888,35081_035107888_r2,-1.8570687228435512,48.17841939922462,18.767,20.312,22.49,129.3,0.9,035107888.jpg,0339_6798,stage2a_spatial,overlap
035108022_p155,35,35242_035108022,35242_035108022_r2,-1.5142478803353616,48.39665006602767,1.172,1.586,42.37,328.32,0.8048,035108022.jpg,0366_6821,stage2a_spatial,nearest
035108026_p156,35,,,-1.7959051882044395,48.54097554846983,1.743,1.743,,,0.8297,035108026.jpg,,none,none
